ProductCode;Family;Name;IsActive
OFF-FA-10004248;Office Supplies;Advantus T-Pin Paper Clips;TRUE
OFF-FA-10004395;Office Supplies;Plymouth Boxed Rubber Bands by Plymouth;TRUE
OFF-FA-10004838;Office Supplies;Super Bands, 12/Pack;TRUE
OFF-FA-10004854;Office Supplies;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;TRUE
OFF-FA-10004968;Office Supplies;Rubber Band Ball;TRUE
OFF-LA-10000081;Office Supplies;Avery 496;TRUE
OFF-LA-10000121;Office Supplies;Avery 48;TRUE
OFF-LA-10000134;Office Supplies;Avery 511;TRUE
OFF-LA-10000240;Office Supplies;Self-Adhesive Address Labels for Typewriters by Universal;TRUE
OFF-LA-10000248;Office Supplies;Avery 52;TRUE
OFF-LA-10000262;Office Supplies;Avery 494;TRUE
OFF-LA-10000305;Office Supplies;Avery 495;TRUE
OFF-LA-10000407;Office Supplies;Avery White Multi-Purpose Labels;TRUE
OFF-LA-10000414;Office Supplies;Avery 503;TRUE
OFF-LA-10000443;Office Supplies;Avery 501;TRUE
OFF-LA-10000452;Office Supplies;Avery 488;TRUE
OFF-LA-10000476;Office Supplies;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;TRUE
OFF-LA-10000634;Office Supplies;Avery 509;TRUE
OFF-LA-10000973;Office Supplies;Avery 502;TRUE
OFF-LA-10001045;Office Supplies;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;TRUE
OFF-LA-10001074;Office Supplies;Round Specialty Laser Printer Labels;TRUE
OFF-LA-10001158;Office Supplies;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";TRUE
OFF-LA-10001175;Office Supplies;Avery 514;TRUE
OFF-LA-10001297;Office Supplies;Avery 473;TRUE
OFF-LA-10001317;Office Supplies;Avery 520;TRUE
OFF-LA-10001404;Office Supplies;Avery 517;TRUE
OFF-LA-10001474;Office Supplies;Avery 477;TRUE
OFF-LA-10001569;Office Supplies;Avery 499;TRUE
OFF-LA-10001613;Office Supplies;Avery File Folder Labels;TRUE
OFF-LA-10001641;Office Supplies;Avery 518;TRUE
OFF-LA-10001771;Office Supplies;Avery 513;TRUE
OFF-LA-10001934;Office Supplies;Avery 516;TRUE
OFF-LA-10001982;Office Supplies;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;TRUE
OFF-LA-10002034;Office Supplies;Avery 478;TRUE
OFF-LA-10002043;Office Supplies;Avery 489;TRUE
OFF-LA-10002195;Office Supplies;Avery 481;TRUE
OFF-LA-10002271;Office Supplies;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;TRUE
OFF-LA-10002312;Office Supplies;Avery 490;TRUE
OFF-LA-10002368;Office Supplies;Avery 479;TRUE
OFF-LA-10002381;Office Supplies;Avery 497;TRUE
OFF-LA-10002473;Office Supplies;Avery 484;TRUE
OFF-LA-10002475;Office Supplies;Avery 519;TRUE
OFF-LA-10002762;Office Supplies;Avery 485;TRUE
OFF-LA-10002787;Office Supplies;Avery 480;TRUE
OFF-LA-10002945;Office Supplies;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;TRUE
OFF-LA-10003077;Office Supplies;Avery 500;TRUE
OFF-LA-10003121;Office Supplies;Avery 506;TRUE
OFF-LA-10003148;Office Supplies;Avery 51;TRUE
OFF-LA-10003190;Office Supplies;Avery 474;TRUE
OFF-LA-10003223;Office Supplies;Avery 508;TRUE
OFF-LA-10003388;Office Supplies;Avery 5;TRUE
OFF-LA-10003498;Office Supplies;Avery 475;TRUE
OFF-LA-10003510;Office Supplies;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;TRUE
OFF-LA-10003537;Office Supplies;Avery 515;TRUE
OFF-LA-10003663;Office Supplies;Avery 498;TRUE
OFF-LA-10003714;Office Supplies;Avery 510;TRUE
OFF-LA-10003720;Office Supplies;Avery 487;TRUE
OFF-LA-10003766;Office Supplies;Self-Adhesive Removable Labels;TRUE
OFF-LA-10003923;Office Supplies;Alphabetical Labels for Top Tab Filing;TRUE
OFF-LA-10003930;Office Supplies;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;TRUE
OFF-LA-10004008;Office Supplies;Avery 507;TRUE
OFF-LA-10004055;Office Supplies;Color-Coded Legal Exhibit Labels;TRUE
OFF-LA-10004093;Office Supplies;Avery 486;TRUE
OFF-LA-10004178;Office Supplies;Avery 491;TRUE
OFF-LA-10004272;Office Supplies;Avery 482;TRUE
OFF-LA-10004345;Office Supplies;Avery 493;TRUE
OFF-LA-10004409;Office Supplies;Avery 492;TRUE
OFF-LA-10004425;Office Supplies;Staple-on labels;TRUE
OFF-LA-10004484;Office Supplies;Avery 476;TRUE
OFF-LA-10004544;Office Supplies;Avery 505;TRUE
OFF-LA-10004545;Office Supplies;Avery 50;TRUE
OFF-LA-10004559;Office Supplies;Avery 49;TRUE
OFF-LA-10004677;Office Supplies;Self-Adhesive Address Labels for Typewriters with Dispenser Box;TRUE
OFF-LA-10004689;Office Supplies;Avery 512;TRUE
OFF-LA-10004853;Office Supplies;Avery 483;TRUE
OFF-PA-10000007;Office Supplies;"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";TRUE
OFF-PA-10000019;Office Supplies;Xerox 1931;TRUE
OFF-PA-10000029;Office Supplies;Xerox 224;TRUE
OFF-PA-10000048;Office Supplies;Xerox 20;TRUE
OFF-PA-10000061;Office Supplies;Xerox 205;TRUE
OFF-PA-10000062;Office Supplies;Green Bar Computer Printout Paper;TRUE
OFF-PA-10000069;Office Supplies;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;TRUE
OFF-PA-10000100;Office Supplies;Xerox 1945;TRUE
OFF-PA-10000130;Office Supplies;Xerox 199;TRUE
OFF-PA-10000141;Office Supplies;"Ampad Evidence Wirebond Steno Books, 6"" x 9""";TRUE
OFF-PA-10000143;Office Supplies;Astroparche Fine Business Paper;TRUE
OFF-PA-10000157;Office Supplies;Xerox 191;TRUE
OFF-PA-10000167;Office Supplies;Xerox 1925;TRUE
OFF-PA-10000174;Office Supplies;"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";TRUE
OFF-PA-10000176;Office Supplies;Xerox 1887;TRUE
OFF-PA-10000210;Office Supplies;Xerox Blank Computer Paper;TRUE
OFF-PA-10000213;Office Supplies;Xerox 198;TRUE
OFF-PA-10000223;Office Supplies;Xerox 2000;TRUE
OFF-PA-10000232;Office Supplies;Xerox 1975;TRUE
OFF-PA-10000241;Office Supplies;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";TRUE
OFF-PA-10000246;Office Supplies;Riverleaf Stik-Withit Designer Note Cubes;TRUE
OFF-PA-10000249;Office Supplies;Easy-staple paper;TRUE
OFF-PA-10000289;Office Supplies;Xerox 213;TRUE
OFF-PA-10000295;Office Supplies;Xerox 229;TRUE
OFF-PA-10000300;Office Supplies;Xerox 1936;TRUE
OFF-PA-10000304;Office Supplies;Xerox 1995;TRUE
OFF-PA-10000308;Office Supplies;Xerox 1901;TRUE
OFF-PA-10000312;Office Supplies;Xerox 1955;TRUE
OFF-PA-10000327;Office Supplies;Xerox 1971;TRUE
OFF-PA-10000349;Office Supplies;Easy-staple paper;TRUE
OFF-PA-10000350;Office Supplies;"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book";TRUE
OFF-PA-10000357;Office Supplies;Xerox 1888;TRUE
OFF-PA-10000357;Office Supplies;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;TRUE
OFF-PA-10000380;Office Supplies;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";TRUE
OFF-PA-10000418;Office Supplies;Xerox 189;TRUE
OFF-PA-10000466;Office Supplies;Memo Book, 100 Message Capacity, 5 3/8” x 11”;TRUE
OFF-PA-10000474;Office Supplies;Easy-staple paper;TRUE
OFF-PA-10000477;Office Supplies;Xerox 1952;TRUE
OFF-PA-10000477;Office Supplies;Xerox 22;TRUE
OFF-PA-10000482;Office Supplies;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;TRUE
OFF-PA-10000483;Office Supplies;Xerox 19;TRUE
OFF-PA-10000501;Office Supplies;Petty Cash Envelope;TRUE
OFF-PA-10000520;Office Supplies;Xerox 201;TRUE
OFF-PA-10000528;Office Supplies;Xerox 1981;TRUE
OFF-PA-10000533;Office Supplies;Southworth Parchment Paper & Envelopes;TRUE
OFF-PA-10000551;Office Supplies;Array Memo Cubes;TRUE
OFF-PA-10000552;Office Supplies;Xerox 200;TRUE
OFF-PA-10000556;Office Supplies;Xerox 208;TRUE
OFF-PA-10000565;Office Supplies;Easy-staple paper;TRUE
OFF-PA-10000575;Office Supplies;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;TRUE
OFF-PA-10000587;Office Supplies;Array Parchment Paper, Assorted Colors;TRUE
OFF-PA-10000595;Office Supplies;Xerox 1929;TRUE
OFF-PA-10000605;Office Supplies;Xerox 1950;TRUE
OFF-PA-10000659;Office Supplies;TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page;TRUE
OFF-PA-10000659;Office Supplies;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;TRUE
OFF-PA-10000673;Office Supplies;Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad;TRUE
OFF-PA-10000675;Office Supplies;Xerox 1919;TRUE
OFF-PA-10000682;Office Supplies;Xerox 1924;TRUE
OFF-PA-10000697;Office Supplies;TOPS Voice Message Log Book, Flash Format;TRUE
OFF-PA-10000726;Office Supplies;"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""";TRUE
OFF-PA-10000740;Office Supplies;Xerox 1982;TRUE
OFF-PA-10000743;Office Supplies;Xerox 1977;TRUE
OFF-PA-10000788;Office Supplies;Xerox 210;TRUE
OFF-PA-10000791;Office Supplies;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;TRUE
OFF-PA-10000806;Office Supplies;Xerox 1934;TRUE
OFF-PA-10000807;Office Supplies;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";TRUE
OFF-PA-10000809;Office Supplies;Xerox 206;TRUE
OFF-PA-10000859;Office Supplies;Unpadded Memo Slips;TRUE
OFF-PA-10000919;Office Supplies;Xerox 1918;TRUE
OFF-PA-10000955;Office Supplies;Southworth 25% Cotton Granite Paper & Envelopes;TRUE
OFF-PA-10000994;Office Supplies;Xerox 1915;TRUE
OFF-PA-10001001;Office Supplies;Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate;TRUE
OFF-PA-10001019;Office Supplies;Xerox 1884;TRUE
OFF-PA-10001033;Office Supplies;Xerox 1893;TRUE
OFF-PA-10001125;Office Supplies;Xerox 1988;TRUE
OFF-PA-10001144;Office Supplies;Xerox 1913;TRUE
OFF-PA-10001166;Office Supplies;Xerox 2;TRUE
OFF-PA-10001166;Office Supplies;Xerox 1932;TRUE
OFF-PA-10001184;Office Supplies;Xerox 1903;TRUE
OFF-PA-10001204;Office Supplies;Xerox 1972;TRUE
OFF-PA-10001215;Office Supplies;Xerox 1963;TRUE
OFF-PA-10001243;Office Supplies;Xerox 1983;TRUE
OFF-PA-10001246;Office Supplies;Xerox 215;TRUE
OFF-PA-10001260;Office Supplies;TOPS Money Receipt Book, Consecutively Numbered in Red,;TRUE
OFF-PA-10001274;Office Supplies;Loose Memo Sheets;TRUE
OFF-PA-10001281;Office Supplies;Computer Printout Paper with Letter-Trim Fine Perforations;TRUE
OFF-PA-10001289;Office Supplies;White Computer Printout Paper by Universal;TRUE
OFF-PA-10001293;Office Supplies;Xerox 1946;TRUE
OFF-PA-10001295;Office Supplies;Computer Printout Paper with Letter-Trim Perforations;TRUE
OFF-PA-10001307;Office Supplies;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;TRUE
OFF-PA-10001357;Office Supplies;Xerox 1886;TRUE
OFF-PA-10001363;Office Supplies;Xerox 1933;TRUE
OFF-PA-10001450;Office Supplies;Rediform S.O.S. Phone Message Books;TRUE
OFF-PA-10001457;Office Supplies;White GlueTop Scratch Pads;TRUE
OFF-PA-10001461;Office Supplies;HP Office Paper (20Lb. and 87 Bright);TRUE
OFF-PA-10001471;Office Supplies;Strathmore Photo Frame Cards;TRUE
OFF-PA-10001497;Office Supplies;Xerox 1914;TRUE
OFF-PA-10001509;Office Supplies;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";TRUE
OFF-PA-10001526;Office Supplies;Xerox 1949;TRUE
OFF-PA-10001534;Office Supplies;Xerox 230;TRUE
OFF-PA-10001560;Office Supplies;Adams Telephone Message Books, 5 1/4” x 11”;TRUE
OFF-PA-10001569;Office Supplies;Xerox 232;TRUE
OFF-PA-10001583;Office Supplies;"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack";TRUE
OFF-PA-10001593;Office Supplies;Xerox 1947;TRUE
OFF-PA-10001609;Office Supplies;Tops Wirebound Message Log Books;TRUE
OFF-PA-10001622;Office Supplies;"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";TRUE
OFF-PA-10001639;Office Supplies;Xerox 203;TRUE
OFF-PA-10001661;Office Supplies;Xerox 1922;TRUE
OFF-PA-10001667;Office Supplies;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);TRUE
OFF-PA-10001685;Office Supplies;Easy-staple paper;TRUE
OFF-PA-10001712;Office Supplies;Xerox 1948;TRUE
OFF-PA-10001725;Office Supplies;Xerox 1892;TRUE
OFF-PA-10001736;Office Supplies;Xerox 1880;TRUE
OFF-PA-10001745;Office Supplies;"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page";TRUE
OFF-PA-10001752;Office Supplies;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);TRUE
OFF-PA-10001763;Office Supplies;Xerox 1896;TRUE
OFF-PA-10001776;Office Supplies;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";TRUE
OFF-PA-10001790;Office Supplies;Xerox 1910;TRUE
OFF-PA-10001800;Office Supplies;Xerox 220;TRUE
OFF-PA-10001801;Office Supplies;Xerox 193;TRUE
OFF-PA-10001804;Office Supplies;Xerox 195;TRUE
OFF-PA-10001815;Office Supplies;Xerox 1885;TRUE
OFF-PA-10001826;Office Supplies;Xerox 207;TRUE
OFF-PA-10001837;Office Supplies;Xerox 1976;TRUE
OFF-PA-10001838;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";TRUE
OFF-PA-10001846;Office Supplies;Xerox 1899;TRUE
OFF-PA-10001870;Office Supplies;Xerox 202;TRUE
OFF-PA-10001878;Office Supplies;Xerox 1891;TRUE
OFF-PA-10001892;Office Supplies;"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";TRUE
OFF-PA-10001934;Office Supplies;Xerox 1993;TRUE
OFF-PA-10001937;Office Supplies;Xerox 21;TRUE
OFF-PA-10001947;Office Supplies;Xerox 1974;TRUE
OFF-PA-10001950;Office Supplies;Southworth 25% Cotton Antique Laid Paper & Envelopes;TRUE
OFF-PA-10001952;Office Supplies;Xerox 1902;TRUE
OFF-PA-10001954;Office Supplies;Xerox 1964;TRUE
OFF-PA-10001970;Office Supplies;Xerox 1881;TRUE
OFF-PA-10001970;Office Supplies;Xerox 1908;TRUE
OFF-PA-10001972;Office Supplies;Xerox 214;TRUE
OFF-PA-10001977;Office Supplies;Xerox 194;TRUE
OFF-PA-10001994;Office Supplies;"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size";TRUE
OFF-PA-10002001;Office Supplies;Xerox 1984;TRUE
OFF-PA-10002005;Office Supplies;Xerox 225;TRUE
OFF-PA-10002036;Office Supplies;Xerox 1930;TRUE
OFF-PA-10002105;Office Supplies;Xerox 223;TRUE
OFF-PA-10002109;Office Supplies;Wirebound Voice Message Log Book;TRUE
OFF-PA-10002120;Office Supplies;Xerox 1889;TRUE
OFF-PA-10002137;Office Supplies;Southworth 100% Résumé Paper, 24lb.;TRUE
OFF-PA-10002160;Office Supplies;Xerox 1978;TRUE
OFF-PA-10002195;Office Supplies;Xerox 1966;TRUE
OFF-PA-10002195;Office Supplies;"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set";TRUE
OFF-PA-10002222;Office Supplies;"Xerox Color Copier Paper, 11"" x 17"", Ream";TRUE
OFF-PA-10002230;Office Supplies;Xerox 1897;TRUE
OFF-PA-10002245;Office Supplies;Xerox 1895;TRUE
OFF-PA-10002246;Office Supplies;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;TRUE
OFF-PA-10002250;Office Supplies;Things To Do Today Pad;TRUE
OFF-PA-10002254;Office Supplies;Xerox 1883;TRUE
OFF-PA-10002259;Office Supplies;"Geographics Note Cards, Blank, White, 8 1/2"" x 11""";TRUE
OFF-PA-10002262;Office Supplies;Xerox 192;TRUE
OFF-PA-10002319;Office Supplies;Xerox 1944;TRUE
OFF-PA-10002333;Office Supplies;"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream";TRUE
OFF-PA-10002365;Office Supplies;Xerox 1967;TRUE
OFF-PA-10002377;Office Supplies;Xerox 1916;TRUE
OFF-PA-10002377;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";TRUE
OFF-PA-10002421;Office Supplies;Embossed Ink Jet Note Cards;TRUE
OFF-PA-10002464;Office Supplies;HP Office Recycled Paper (20Lb. and 87 Bright);TRUE
OFF-PA-10002479;Office Supplies;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);TRUE
OFF-PA-10002499;Office Supplies;Xerox 1890;TRUE
OFF-PA-10002552;Office Supplies;Xerox 1958;TRUE
OFF-PA-10002558;Office Supplies;Xerox 1938;TRUE
OFF-PA-10002581;Office Supplies;Xerox 1951;TRUE
OFF-PA-10002586;Office Supplies;Xerox 1970;TRUE
OFF-PA-10002606;Office Supplies;Xerox 1928;TRUE
OFF-PA-10002615;Office Supplies;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";TRUE
OFF-PA-10002659;Office Supplies;Avoid Verbal Orders Carbonless Minifold Book;TRUE
OFF-PA-10002666;Office Supplies;Southworth 25% Cotton Linen-Finish Paper & Envelopes;TRUE
OFF-PA-10002689;Office Supplies;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);TRUE
OFF-PA-10002709;Office Supplies;Xerox 1956;TRUE
OFF-PA-10002713;Office Supplies;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;TRUE
OFF-PA-10002741;Office Supplies;Xerox 1980;TRUE
OFF-PA-10002749;Office Supplies;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;TRUE
OFF-PA-10002751;Office Supplies;Xerox 1920;TRUE
OFF-PA-10002764;Office Supplies;Easy-staple paper;TRUE
OFF-PA-10002787;Office Supplies;Xerox 227;TRUE
OFF-PA-10002870;Office Supplies;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”;TRUE
OFF-PA-10002893;Office Supplies;"Wirebound Service Call Books, 5 1/2"" x 4""";TRUE
OFF-PA-10002923;Office Supplies;Xerox 1942;TRUE
OFF-PA-10002947;Office Supplies;Xerox 1923;TRUE
OFF-PA-10002960;Office Supplies;Xerox 1926;TRUE
OFF-PA-10002968;Office Supplies;Xerox 1973;TRUE
OFF-PA-10002986;Office Supplies;Xerox 1898;TRUE
OFF-PA-10003001;Office Supplies;Xerox 1986;TRUE
OFF-PA-10003016;Office Supplies;"Adams ""While You Were Out"" Message Pads";TRUE
OFF-PA-10003022;Office Supplies;Xerox 1992;TRUE
OFF-PA-10003022;Office Supplies;Standard Line “While You Were Out” Hardbound Telephone Message Book;TRUE
OFF-PA-10003036;Office Supplies;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";TRUE
OFF-PA-10003039;Office Supplies;Xerox 1960;TRUE
OFF-PA-10003063;Office Supplies;EcoTones Memo Sheets;TRUE
OFF-PA-10003072;Office Supplies;"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";TRUE
OFF-PA-10003127;Office Supplies;Easy-staple paper;TRUE
OFF-PA-10003129;Office Supplies;Tops White Computer Printout Paper;TRUE
OFF-PA-10003134;Office Supplies;Xerox 1937;TRUE
OFF-PA-10003172;Office Supplies;Xerox 1996;TRUE
OFF-PA-10003177;Office Supplies;Xerox 1999;TRUE
OFF-PA-10003205;Office Supplies;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;TRUE
OFF-PA-10003228;Office Supplies;Xerox 1917;TRUE
OFF-PA-10003256;Office Supplies;Avery Personal Creations Heavyweight Cards;TRUE
OFF-PA-10003270;Office Supplies;Xerox 1954;TRUE
OFF-PA-10003302;Office Supplies;Xerox 1906;TRUE
OFF-PA-10003309;Office Supplies;Xerox 211;TRUE
OFF-PA-10003349;Office Supplies;Xerox 1957;TRUE
OFF-PA-10003363;Office Supplies;Xerox 204;TRUE
OFF-PA-10003395;Office Supplies;Xerox 1941;TRUE
OFF-PA-10003424;Office Supplies;"""While you Were Out"" Message Book, One Form per Page";TRUE
OFF-PA-10003441;Office Supplies;Xerox 226;TRUE
OFF-PA-10003465;Office Supplies;Xerox 1912;TRUE
OFF-PA-10003543;Office Supplies;Xerox 1985;TRUE
OFF-PA-10003591;Office Supplies;Southworth 100% Cotton The Best Paper;TRUE
OFF-PA-10003625;Office Supplies;Xerox 1979;TRUE
OFF-PA-10003641;Office Supplies;Xerox 1909;TRUE
OFF-PA-10003651;Office Supplies;Xerox 1968;TRUE
OFF-PA-10003656;Office Supplies;Xerox 1935;TRUE
OFF-PA-10003657;Office Supplies;Xerox 1927;TRUE
OFF-PA-10003673;Office Supplies;Strathmore Photo Mount Cards;TRUE
OFF-PA-10003724;Office Supplies;Wirebound Message Book, 4 per Page;TRUE
OFF-PA-10003729;Office Supplies;Xerox 1998;TRUE
OFF-PA-10003739;Office Supplies;Xerox 1969;TRUE
OFF-PA-10003790;Office Supplies;Xerox 1991;TRUE
OFF-PA-10003797;Office Supplies;Xerox 209;TRUE
OFF-PA-10003823;Office Supplies;Xerox 197;TRUE
OFF-PA-10003845;Office Supplies;Xerox 1987;TRUE
OFF-PA-10003848;Office Supplies;Xerox 1997;TRUE
OFF-PA-10003883;Office Supplies;"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";TRUE
OFF-PA-10003892;Office Supplies;Xerox 1943;TRUE
OFF-PA-10003893;Office Supplies;Xerox 1962;TRUE
OFF-PA-10003919;Office Supplies;Xerox 1989;TRUE
OFF-PA-10003936;Office Supplies;Xerox 1994;TRUE
OFF-PA-10003953;Office Supplies;Xerox 218;TRUE
OFF-PA-10003971;Office Supplies;Xerox 1965;TRUE
OFF-PA-10004000;Office Supplies;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;TRUE
OFF-PA-10004022;Office Supplies;Hammermill Color Copier Paper (28Lb. and 96 Bright);TRUE
OFF-PA-10004039;Office Supplies;Xerox 1882;TRUE
OFF-PA-10004040;Office Supplies;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);TRUE
OFF-PA-10004041;Office Supplies;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";TRUE
OFF-PA-10004071;Office Supplies;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;TRUE
OFF-PA-10004082;Office Supplies;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;TRUE
OFF-PA-10004092;Office Supplies;Tops Green Bar Computer Printout Paper;TRUE
OFF-PA-10004100;Office Supplies;Xerox 216;TRUE
OFF-PA-10004101;Office Supplies;Xerox 1894;TRUE
OFF-PA-10004156;Office Supplies;Xerox 188;TRUE
OFF-PA-10004239;Office Supplies;Xerox 1953;TRUE
OFF-PA-10004243;Office Supplies;Xerox 1939;TRUE
OFF-PA-10004248;Office Supplies;Xerox 1990;TRUE
OFF-PA-10004255;Office Supplies;Xerox 219;TRUE
OFF-PA-10004285;Office Supplies;Xerox 1959;TRUE
OFF-PA-10004327;Office Supplies;Xerox 1911;TRUE
OFF-PA-10004353;Office Supplies;Southworth 25% Cotton Premium Laser Paper and Envelopes;TRUE
OFF-PA-10004355;Office Supplies;Xerox 231;TRUE
OFF-PA-10004359;Office Supplies;Multicolor Computer Printout Paper;TRUE
OFF-PA-10004381;Office Supplies;14-7/8 x 11 Blue Bar Computer Printout Paper;TRUE
OFF-PA-10004405;Office Supplies;Rediform Voice Mail Log Books;TRUE
OFF-PA-10004438;Office Supplies;Xerox 1907;TRUE
OFF-PA-10004451;Office Supplies;Xerox 222;TRUE
OFF-PA-10004470;Office Supplies;"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";TRUE
OFF-PA-10004475;Office Supplies;Xerox 1940;TRUE
OFF-PA-10004519;Office Supplies;Spiral Phone Message Books with Labels by Adams;TRUE
OFF-PA-10004530;Office Supplies;Personal Creations Ink Jet Cards and Labels;TRUE
OFF-PA-10004569;Office Supplies;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";TRUE
OFF-PA-10004609;Office Supplies;Xerox 221;TRUE
OFF-PA-10004610;Office Supplies;Xerox 1900;TRUE
OFF-PA-10004621;Office Supplies;Xerox 212;TRUE
OFF-PA-10004665;Office Supplies;Advantus Motivational Note Cards;TRUE
OFF-PA-10004675;Office Supplies;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";TRUE
OFF-PA-10004733;Office Supplies;Things To Do Today Spiral Book;TRUE
OFF-PA-10004734;Office Supplies;Southworth Structures Collection;TRUE
OFF-PA-10004735;Office Supplies;Xerox 1905;TRUE
OFF-PA-10004782;Office Supplies;Xerox 228;TRUE
OFF-PA-10004888;Office Supplies;Xerox 217;TRUE
OFF-PA-10004911;Office Supplies;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;TRUE
OFF-PA-10004947;Office Supplies;Easy-staple paper;TRUE
OFF-PA-10004948;Office Supplies;Xerox 190;TRUE
OFF-PA-10004965;Office Supplies;Xerox 1921;TRUE
OFF-PA-10004971;Office Supplies;Xerox 196;TRUE
OFF-PA-10004983;Office Supplies;Xerox 23;TRUE
OFF-PA-10004996;Office Supplies;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";TRUE
OFF-ST-10000025;Office Supplies;Fellowes Stor/Drawer Steel Plus Storage Drawers;TRUE
OFF-ST-10000036;Office Supplies;Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16;TRUE
OFF-ST-10000046;Office Supplies;Fellowes Super Stor/Drawer Files;TRUE
OFF-ST-10000060;Office Supplies;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;TRUE
OFF-ST-10000078;Office Supplies;Tennsco 6- and 18-Compartment Lockers;TRUE
OFF-ST-10000107;Office Supplies;Fellowes Super Stor/Drawer;TRUE
OFF-ST-10000129;Office Supplies;Fellowes Recycled Storage Drawers;TRUE
OFF-ST-10000136;Office Supplies;Letter Size File;TRUE
OFF-ST-10000142;Office Supplies;Deluxe Rollaway Locking File with Drawer;TRUE
